Month,In_Out,Australian_City,International_City,Airline,Route,Port_Country,Port_Region,Service_Country,Service_Region,Stops,All_Flights,Max_Seats,Year,Month_num
Jan-17,I,Brisbane,Port Moresby,Qantas Airways,POM-BNE,Papua New Guinea,Islands,Papua New Guinea,Islands,0,31,5270,2017,1
Jan-17,I,Brisbane,Port Moresby,Virgin Australia,POM-BNE,Papua New Guinea,Islands,Papua New Guinea,Islands,0,26,4576,2017,1
Jan-17,I,Brisbane,Port Vila,Air Vanuatu,VLI-BNE,Vanuatu,Islands,Vanuatu,Islands,0,9,1530,2017,1
Jan-17,I,Brisbane,Port Vila,Air Vanuatu,VLI-SON-BNE,Vanuatu,Islands,Vanuatu,Islands,1,5,850,2017,1
Jan-17,I,Brisbane,Port Vila,Virgin Australia,VLI-BNE,Vanuatu,Islands,Vanuatu,Islands,0,17,2992,2017,1
Jan-17,I,Brisbane,Queenstown,Virgin Australia,ZQN-BNE,New Zealand,New Zealand,New Zealand,New Zealand,0,19,3344,2017,1
Jan-17,I,Brisbane,Seoul,Korean Air,SEL-BNE,Korea,NE Asia,Korea,NE Asia,0,31,8277,2017,1
Jan-17,I,Brisbane,Shanghai,China Eastern Airlines,SHA-BNE,China,NE Asia,China,NE Asia,0,17,3978,2017,1
Jan-17,I,Brisbane,Singapore,Emirates,DXB-SIN-BNE,Singapore,SE Asia,United Arab Emirates,Middle East,0,31,11160,2017,1
Jan-17,I,Brisbane,Singapore,Qantas Airways,SIN-BNE,Singapore,SE Asia,Singapore,SE Asia,0,31,8888,2017,1
Jan-17,I,Brisbane,Singapore,Singapore Airlines,SIN-BNE,Singapore,SE Asia,Singapore,SE Asia,0,106,29804,2017,1
Jan-17,I,Brisbane,Taipei,China Airlines,TPE-BNE-AKL,Taiwan,NE Asia,Taiwan,NE Asia,0,23,6900,2017,1
Jan-17,I,Brisbane,Taipei,Eva Air,TPE-BNE,Taiwan,NE Asia,Taiwan,NE Asia,0,22,5544,2017,1
Jan-17,I,Brisbane,Tokyo,Qantas Airways,TYO-BNE,Japan,NE Asia,Japan,NE Asia,0,31,9192,2017,1
Jan-17,I,Brisbane,Vancouver,Air Canada,YVR-BNE,Canada,N America,Canada,N America,0,31,9206,2017,1
Jan-17,I,Brisbane,Wellington,Virgin Australia,WLG-BNE,New Zealand,New Zealand,New Zealand,New Zealand,0,58,10208,2017,1
Jan-17,I,Cairns,Auckland,Philippine Airlines,AKL-CNS-MNL,New Zealand,New Zealand,New Zealand,New Zealand,0,18,3195,2017,1
Jan-17,I,Cairns,Denpasar,Jetstar,DPS-CNS,Indonesia,SE Asia,Indonesia,SE Asia,0,18,3240,2017,1
Jan-17,I,Cairns,Hong Kong,Cathay Pacific Airways,HKG-CNS-BNE,Hong Kong (SAR),NE Asia,Hong Kong (SAR),NE Asia,0,17,4267,2017,1
Jan-17,I,Cairns,Hong Kong,Hong Kong Airlines,HKG-OOL-CNS,Hong Kong (SAR),NE Asia,Hong Kong (SAR),NE Asia,1,27,7884,2017,1
Jan-17,I,Cairns,Manila,Philippine Airlines,MNL-CNS-AKL,Philippines,SE Asia,Philippines,SE Asia,0,18,3195,2017,1
Jan-17,I,Cairns,Osaka,Jetstar,OSA-CNS,Japan,NE Asia,Japan,NE Asia,0,23,7705,2017,1
Jan-17,I,Cairns,Osaka,Jetstar,OSA-CNS-MEL,Japan,NE Asia,Japan,NE Asia,0,4,1340,2017,1
Jan-17,I,Cairns,Port Moresby,Air Niugini,POM-CNS,Papua New Guinea,Islands,Papua New Guinea,Islands,0,65,5590,2017,1
Jan-17,I,Cairns,Seoul,Jin Air,SEL-CNS,Korea,NE Asia,Korea,NE Asia,0,8,3128,2017,1
Jan-17,I,Cairns,Singapore,Silk Air,SIN-CNS,Singapore,SE Asia,Singapore,SE Asia,0,15,2430,2017,1
Jan-17,I,Cairns,Tokyo,Jetstar,TYO-CNS,Japan,NE Asia,Japan,NE Asia,0,29,9715,2017,1
Jan-17,I,Canberra,Singapore,Singapore Airlines,SIN-CBR-WLG,Singapore,SE Asia,Singapore,SE Asia,0,18,4788,2017,1
Jan-17,I,Canberra,Wellington,Singapore Airlines,WLG-CBR-SIN,New Zealand,New Zealand,New Zealand,New Zealand,0,18,4788,2017,1
Jan-17,I,Darwin,Denpasar,Indonesia AirAsia,DPS-DRW,Indonesia,SE Asia,Indonesia,SE Asia,0,18,3240,2017,1
Jan-17,I,Darwin,Denpasar,Jetstar,DPS-DRW,Indonesia,SE Asia,Indonesia,SE Asia,0,31,5580,2017,1
Jan-17,I,Darwin,Kuala Lumpur,Malaysia Airlines,KUL-DRW,Malaysia,SE Asia,Malaysia,SE Asia,0,13,2067,2017,1
Jan-17,I,Darwin,Manila,Philippine Airlines,MNL-DRW-BNE,Philippines,SE Asia,Philippines,SE Asia,0,18,3539,2017,1
Jan-17,I,Darwin,Singapore,Jetstar Asia,SIN-DRW,Singapore,SE Asia,Singapore,SE Asia,0,24,4320,2017,1
Jan-17,I,Darwin,Singapore,Silk Air,SIN-DRW,Singapore,SE Asia,Singapore,SE Asia,0,22,3564,2017,1
Jan-17,I,Gold Coast,Auckland,Air New Zealand,AKL-OOL,New Zealand,New Zealand,New Zealand,New Zealand,0,24,3967,2017,1
Jan-17,I,Gold Coast,Auckland,AirAsia X,AKL-OOL-KUL,New Zealand,New Zealand,New Zealand,New Zealand,0,31,11687,2017,1
Jan-17,I,Gold Coast,Auckland,Jetstar,AKL-OOL,New Zealand,New Zealand,New Zealand,New Zealand,0,30,5400,2017,1
Jan-17,I,Gold Coast,Auckland,Virgin Australia,AKL-OOL,New Zealand,New Zealand,New Zealand,New Zealand,0,31,5456,2017,1
Jan-17,I,Gold Coast,Christchurch,Air New Zealand,CHC-OOL,New Zealand,New Zealand,New Zealand,New Zealand,0,8,1329,2017,1
Jan-17,I,Gold Coast,Christchurch,Jetstar,CHC-OOL,New Zealand,New Zealand,New Zealand,New Zealand,0,17,3060,2017,1
Jan-17,I,Gold Coast,Hong Kong,Hong Kong Airlines,HKG-OOL-CNS,Hong Kong (SAR),NE Asia,Hong Kong (SAR),NE Asia,0,27,7884,2017,1
Jan-17,I,Gold Coast,Kuala Lumpur,AirAsia X,KUL-OOL,Malaysia,SE Asia,Malaysia,SE Asia,0,18,6786,2017,1
Jan-17,I,Gold Coast,Kuala Lumpur,AirAsia X,KUL-OOL-AKL,Malaysia,SE Asia,Malaysia,SE Asia,0,31,11687,2017,1
Jan-17,I,Gold Coast,Nadi,Jetstar,NAN-OOL,Fiji,Islands,Fiji,Islands,0,13,2340,2017,1
Jan-17,I,Gold Coast,Queenstown,Jetstar,ZQN-OOL,New Zealand,New Zealand,New Zealand,New Zealand,0,13,2340,2017,1
Jan-17,I,Gold Coast,Singapore,Scoot,SIN-OOL,Singapore,SE Asia,Singapore,SE Asia,0,18,6750,2017,1
Jan-17,I,Gold Coast,Tokyo,Jetstar,TYO-OOL,Japan,NE Asia,Japan,NE Asia,0,26,8710,2017,1
Jan-17,I,Gold Coast,Wellington,Jetstar,WLG-OOL,New Zealand,New Zealand,New Zealand,New Zealand,0,17,3060,2017,1
Jan-17,I,Melbourne,Abu Dhabi,Etihad Airways,AUH-MEL,United Arab Emirates,Middle East,United Arab Emirates,Middle East,0,62,25544,2017,1
Jan-17,I,Melbourne,Auckland,Air New Zealand,AKL-MEL,New Zealand,New Zealand,New Zealand,New Zealand,0,112,27099,2017,1
Jan-17,I,Melbourne,Auckland,Emirates,AKL-MEL-DXB,New Zealand,New Zealand,New Zealand,New Zealand,0,31,15134,2017,1
Jan-17,I,Melbourne,Auckland,Jetstar,AKL-MEL,New Zealand,New Zealand,New Zealand,New Zealand,0,58,10440,2017,1
Jan-17,I,Melbourne,Auckland,Qantas Airways,AKL-MEL,New Zealand,New Zealand,New Zealand,New Zealand,0,93,16295,2017,1
Jan-17,I,Melbourne,Auckland,Virgin Australia,AKL-MEL,New Zealand,New Zealand,New Zealand,New Zealand,0,40,7040,2017,1
Jan-17,I,Melbourne,Bandar Seri Begawan,Royal Brunei Airlines,BWN-MEL,Brunei,SE Asia,Brunei,SE Asia,0,31,7874,2017,1
Jan-17,I,Melbourne,Bangkok,Jetstar,BKK-MEL,Thailand,SE Asia,Thailand,SE Asia,0,17,5695,2017,1
Jan-17,I,Melbourne,Bangkok,Thai Airways International,BKK-MEL,Thailand,SE Asia,Thailand,SE Asia,0,62,19856,2017,1
Jan-17,I,Melbourne,Beijing,Air China,BJS-MEL,China,NE Asia,China,NE Asia,0,31,8990,2017,1
Jan-17,I,Melbourne,Changsha,Hainan Airlines,CSX-MEL,China,NE Asia,China,NE Asia,0,9,2250,2017,1
Jan-17,I,Melbourne,Chengdu,Sichuan Airlines,CTU-MEL,China,NE Asia,China,NE Asia,0,13,3417,2017,1
Jan-17,I,Melbourne,Christchurch,Air New Zealand,CHC-MEL,New Zealand,New Zealand,New Zealand,New Zealand,0,47,7760,2017,1
Jan-17,I,Melbourne,Christchurch,China Airlines,CHC-MEL-TPE,New Zealand,New Zealand,New Zealand,New Zealand,0,13,3991,2017,1
Jan-17,I,Melbourne,Christchurch,Jetstar,CHC-MEL,New Zealand,New Zealand,New Zealand,New Zealand,0,30,5400,2017,1
Jan-17,I,Melbourne,Christchurch,Qantas Airways,CHC-MEL,New Zealand,New Zealand,New Zealand,New Zealand,0,31,5358,2017,1
Jan-17,I,Melbourne,Christchurch,Virgin Australia,CHC-MEL,New Zealand,New Zealand,New Zealand,New Zealand,0,36,6336,2017,1
Jan-17,I,Melbourne,Denpasar,Garuda Indonesia,DPS-MEL,Indonesia,SE Asia,Indonesia,SE Asia,0,28,7394,2017,1
Jan-17,I,Melbourne,Denpasar,Jetstar,DPS-BNE-MEL,Indonesia,SE Asia,Indonesia,SE Asia,1,4,1340,2017,1
Jan-17,I,Melbourne,Denpasar,Jetstar,DPS-MEL,Indonesia,SE Asia,Indonesia,SE Asia,0,43,14405,2017,1
Jan-17,I,Melbourne,Denpasar,Tigerair Australia,DPS-MEL,Indonesia,SE Asia,Indonesia,SE Asia,0,14,2520,2017,1
Jan-17,I,Melbourne,Doha,Qatar Airways,DOH-MEL,Qatar,Middle East,Qatar,Middle East,0,31,11098,2017,1
Jan-17,I,Melbourne,Dubai,Emirates,DXB-MEL,United Arab Emirates,Middle East,United Arab Emirates,Middle East,0,31,10966,2017,1
Jan-17,I,Melbourne,Dubai,Emirates,DXB-MEL-AKL,United Arab Emirates,Middle East,United Arab Emirates,Middle East,0,31,15134,2017,1
Jan-17,I,Melbourne,Dubai,Emirates,DXB-SIN-MEL,United Arab Emirates,Middle East,United Arab Emirates,Middle East,1,31,16058,2017,1
Jan-17,I,Melbourne,Dubai,Qantas Airways,LON-DXB-MEL,United Arab Emirates,Middle East,UK,Europe,0,31,15004,2017,1
Jan-17,I,Melbourne,Guangzhou,China Southern Airlines,CAN-MEL,China,NE Asia,China,NE Asia,0,80,21920,2017,1
Jan-17,I,Melbourne,Ho Chi Minh City,Vietnam Airlines,SGN-MEL,Vietnam,SE Asia,Vietnam,SE Asia,0,31,9604,2017,1
Jan-17,I,Melbourne,Hong Kong,Cathay Pacific Airways,HKG-MEL,Hong Kong (SAR),NE Asia,Hong Kong (SAR),NE Asia,0,93,23343,2017,1
Jan-17,I,Melbourne,Hong Kong,Qantas Airways,HKG-MEL,Hong Kong (SAR),NE Asia,Hong Kong (SAR),NE Asia,0,33,10672,2017,1
Jan-17,I,Melbourne,Honolulu,Jetstar,HNL-MEL,USA,N America,USA,N America,0,18,6030,2017,1
Jan-17,I,Melbourne,Jakarta,Garuda Indonesia,JKT-MEL,Indonesia,SE Asia,Indonesia,SE Asia,0,22,4942,2017,1
Jan-17,I,Melbourne,Kuala Lumpur,AirAsia X,KUL-MEL,Malaysia,SE Asia,Malaysia,SE Asia,0,74,27898,2017,1
Jan-17,I,Melbourne,Kuala Lumpur,Malaysia Airlines,KUL-MEL,Malaysia,SE Asia,Malaysia,SE Asia,0,62,17856,2017,1
Jan-17,I,Melbourne,London,Qantas Airways,LON-DXB-MEL,UK,Europe,UK,Europe,1,31,15003,2017,1
Jan-17,I,Melbourne,Los Angeles,Qantas Airways,LAX-MEL,USA,N America,USA,N America,0,39,17737,2017,1
Jan-17,I,Melbourne,Los Angeles,United Airlines,LAX-MEL,USA,N America,USA,N America,0,31,7812,2017,1
Jan-17,I,Melbourne,Manila,Philippine Airlines,MNL-MEL,Philippines,SE Asia,Philippines,SE Asia,0,13,4602,2017,1
Jan-17,I,Melbourne,Nadi,Fiji Airways,NAN-MEL,Fiji,Islands,Fiji,Islands,0,32,5291,2017,1
Jan-17,I,Melbourne,Nadi,Virgin Australia,NAN-MEL,Fiji,Islands,Fiji,Islands,0,22,3872,2017,1
Jan-17,I,Melbourne,New Delhi,Air India,DEL-MEL,India,S Asia,India,S Asia,0,13,3328,2017,1
Jan-17,I,Melbourne,Noumea,Air Caledonie,NOU-MEL,New Caledonia,Islands,New Caledonia,Islands,0,14,2164,2017,1
Jan-17,I,Melbourne,Osaka,Jetstar,OSA-CNS-MEL,Japan,NE Asia,Japan,NE Asia,1,4,1340,2017,1
Jan-17,I,Melbourne,Phuket,Jetstar,HKT-MEL,Thailand,SE Asia,Thailand,SE Asia,0,18,6030,2017,1
Jan-17,I,Melbourne,Qingdao,Beijing Capital Airlines,SHE-TAO-MEL,China,NE Asia,China,NE Asia,0,13,2886,2017,1
Jan-17,I,Melbourne,Queenstown,Air New Zealand,ZQN-MEL,New Zealand,New Zealand,New Zealand,New Zealand,0,30,4929,2017,1
Jan-17,I,Melbourne,Queenstown,Jetstar,ZQN-MEL,New Zealand,New Zealand,New Zealand,New Zealand,0,30,5400,2017,1
Jan-17,I,Melbourne,Shanghai,Air China,SHA-MEL,China,NE Asia,China,NE Asia,0,18,4086,2017,1
Jan-17,I,Melbourne,Shanghai,China Eastern Airlines,SHA-MEL,China,NE Asia,China,NE Asia,0,62,17098,2017,1
Jan-17,I,Melbourne,Shenyang,Beijing Capital Airlines,SHE-TAO-MEL,China,NE Asia,China,NE Asia,1,13,2886,2017,1
Jan-17,I,Melbourne,Singapore,Emirates,DXB-SIN-MEL,Singapore,SE Asia,United Arab Emirates,Middle East,0,31,16058,2017,1
Jan-17,I,Melbourne,Singapore,Jetstar,SIN-MEL,Singapore,SE Asia,Singapore,SE Asia,0,20,6700,2017,1
Jan-17,I,Melbourne,Singapore,Qantas Airways,SIN-MEL,Singapore,SE Asia,Singapore,SE Asia,0,44,12359,2017,1
Jan-17,I,Melbourne,Singapore,Scoot,SIN-MEL,Singapore,SE Asia,Singapore,SE Asia,0,24,8520,2017,1
Jan-17,I,Melbourne,Singapore,Singapore Airlines,SIN-MEL,Singapore,SE Asia,Singapore,SE Asia,0,124,38110,2017,1
Jan-17,I,Melbourne,Taipei,China Airlines,TPE-MEL-CHC,Taiwan,NE Asia,Taiwan,NE Asia,0,13,3900,2017,1
Jan-17,I,Melbourne,Tokyo,Jetstar,TYO-MEL,Japan,NE Asia,Japan,NE Asia,0,29,9715,2017,1
Jan-17,I,Melbourne,Tokyo,Qantas Airways,TYO-MEL,Japan,NE Asia,Japan,NE Asia,0,31,9207,2017,1
Jan-17,I,Melbourne,Wellington,Air New Zealand,WLG-MEL,New Zealand,New Zealand,New Zealand,New Zealand,0,30,4950,2017,1
Jan-17,I,Melbourne,Wellington,Jetstar,WLG-MEL,New Zealand,New Zealand,New Zealand,New Zealand,0,21,3780,2017,1
Jan-17,I,Melbourne,Wellington,Qantas Airways,WLG-MEL,New Zealand,New Zealand,New Zealand,New Zealand,0,32,5559,2017,1
Jan-17,I,Melbourne,Xiamen,Xiamen Airlines,XMN-MEL,China,NE Asia,China,NE Asia,0,14,3304,2017,1
Jan-17,I,Melbourne,Xi'an,Hainan Airlines,XIY-MEL,China,NE Asia,China,NE Asia,0,9,2250,2017,1
Jan-17,I,Norfolk Island,Auckland,Air New Zealand,AKL-NLK,New Zealand,New Zealand,New Zealand,New Zealand,0,5,821,2017,1
Jan-17,I,Perth,Abu Dhabi,Etihad Airways,AUH-PER,United Arab Emirates,Middle East,United Arab Emirates,Middle East,0,31,9269,2017,1
Jan-17,I,Perth,Auckland,Air New Zealand,AKL-PER,New Zealand,New Zealand,New Zealand,New Zealand,0,44,13288,2017,1
Jan-17,I,Perth,Auckland,Qantas Airways,AKL-PER,New Zealand,New Zealand,New Zealand,New Zealand,0,9,2400,2017,1
Jan-17,I,Perth,Bangkok,Thai Airways International,BKK-PER,Thailand,SE Asia,Thailand,SE Asia,0,31,8184,2017,1
Jan-17,I,Perth,Christchurch,Air New Zealand,CHC-PER,New Zealand,New Zealand,New Zealand,New Zealand,0,9,2718,2017,1
Jan-17,I,Perth,Denpasar,Garuda Indonesia,DPS-PER,Indonesia,SE Asia,Indonesia,SE Asia,0,31,7143,2017,1
Jan-17,I,Perth,Denpasar,Indonesia AirAsia,DPS-PER,Indonesia,SE Asia,Indonesia,SE Asia,0,93,16740,2017,1
Jan-17,I,Perth,Denpasar,Jetstar,DPS-PER,Indonesia,SE Asia,Indonesia,SE Asia,0,55,9900,2017,1
Jan-17,I,Perth,Denpasar,Jetstar,SIN-DPS-PER,Indonesia,SE Asia,Singapore,SE Asia,0,30,5400,2017,1
Jan-17,I,Perth,Denpasar,Tigerair Australia,DPS-PER,Indonesia,SE Asia,Indonesia,SE Asia,0,14,2520,2017,1
Jan-17,I,Perth,Doha,Qatar Airways,DOH-PER,Qatar,Middle East,Qatar,Middle East,0,31,11098,2017,1
Jan-17,I,Perth,Dubai,Emirates,DXB-PER,United Arab Emirates,Middle East,United Arab Emirates,Middle East,0,62,31229,2017,1
Jan-17,I,Perth,Guangzhou,China Southern Airlines,CAN-PER,China,NE Asia,China,NE Asia,0,17,3706,2017,1
Jan-17,I,Perth,Hong Kong,Cathay Pacific Airways,HKG-PER,Hong Kong (SAR),NE Asia,Hong Kong (SAR),NE Asia,0,45,11306,2017,1
Jan-17,I,Perth,Jakarta,Garuda Indonesia,JKT-PER,Indonesia,SE Asia,Indonesia,SE Asia,0,18,2916,2017,1
Jan-17,I,Perth,Johannesburg,South African Airways,JNB-PER,South Africa,Africa,South Africa,Africa,0,31,8857,2017,1
Jan-17,I,Perth,Kota Kinabalu,Malaysia Airlines,BKI-PER,Malaysia,SE Asia,Malaysia,SE Asia,0,5,795,2017,1
Jan-17,I,Perth,Kuala Lumpur,AirAsia X,KUL-PER,Malaysia,SE Asia,Malaysia,SE Asia,0,62,23374,2017,1
Jan-17,I,Perth,Kuala Lumpur,Malaysia Airlines,KUL-PER,Malaysia,SE Asia,Malaysia,SE Asia,0,31,8928,2017,1
Jan-17,I,Perth,Kuala Lumpur,Malindo Air,KUL-PER,Malaysia,SE Asia,Malaysia,SE Asia,0,53,8766,2017,1
Jan-17,I,Perth,Mauritius,Air Mauritius,MRU-PER,Mauritius,Africa,Mauritius,Africa,0,15,4275,2017,1
Jan-17,I,Perth,Singapore,Jetstar,SIN-DPS-PER,Singapore,SE Asia,Singapore,SE Asia,1,30,5400,2017,1
Jan-17,I,Perth,Singapore,Jetstar Asia,SIN-PER,Singapore,SE Asia,Singapore,SE Asia,0,56,10080,2017,1
Jan-17,I,Perth,Singapore,Qantas Airways,SIN-PER,Singapore,SE Asia,Singapore,SE Asia,0,53,11182,2017,1
Jan-17,I,Perth,Singapore,Scoot,SIN-PER,Singapore,SE Asia,Singapore,SE Asia,0,31,11345,2017,1
Jan-17,I,Perth,Singapore,Singapore Airlines,SIN-PER,Singapore,SE Asia,Singapore,SE Asia,0,124,34396,2017,1
Jan-17,I,Port Hedland,Denpasar,Virgin Australia,DPS-PHE,Indonesia,SE Asia,Indonesia,SE Asia,0,4,704,2017,1
Jan-17,I,Sydney,Abu Dhabi,Etihad Airways,AUH-SYD,United Arab Emirates,Middle East,United Arab Emirates,Middle East,0,49,21280,2017,1
Jan-17,I,Sydney,Abu Dhabi,Virgin Australia,AUH-SYD,United Arab Emirates,Middle East,United Arab Emirates,Middle East,0,13,4407,2017,1
Jan-17,I,Sydney,Apia,Virgin Samoa,APW-SYD,Western Samoa,Islands,Western Samoa,Islands,0,13,2288,2017,1
Jan-17,I,Sydney,Auckland,Air New Zealand,AKL-SYD,New Zealand,New Zealand,New Zealand,New Zealand,0,154,38509,2017,1
Jan-17,I,Sydney,Auckland,China Airlines,AKL-SYD-TPE,New Zealand,New Zealand,New Zealand,New Zealand,0,17,5219,2017,1
Jan-17,I,Sydney,Auckland,Emirates,AKL-SYD-BKK-DXB,New Zealand,New Zealand,New Zealand,New Zealand,0,31,15192,2017,1
Jan-17,I,Sydney,Auckland,Jetstar,AKL-SYD,New Zealand,New Zealand,New Zealand,New Zealand,0,40,7200,2017,1
Jan-17,I,Sydney,Auckland,LATAM Airlines,SCL-AKL-SYD,New Zealand,New Zealand,Chile,S America,0,30,9000,2017,1
Jan-17,I,Sydney,Auckland,Qantas Airways,AKL-SYD,New Zealand,New Zealand,New Zealand,New Zealand,0,154,30493,2017,1
Jan-17,I,Sydney,Auckland,Virgin Australia,AKL-SYD,New Zealand,New Zealand,New Zealand,New Zealand,0,44,7744,2017,1
Jan-17,I,Sydney,Bangkok,Emirates,DXB-BKK-SYD-AKL,Thailand,SE Asia,United Arab Emirates,Middle East,0,31,15160,2017,1
Jan-17,I,Sydney,Bangkok,Qantas Airways,BKK-SYD,Thailand,SE Asia,Thailand,SE Asia,0,31,9077,2017,1
Jan-17,I,Sydney,Bangkok,Thai Airways International,BKK-SYD,Thailand,SE Asia,Thailand,SE Asia,0,49,18375,2017,1
Jan-17,I,Sydney,Beijing,Air China,BJS-SYD,China,NE Asia,China,NE Asia,0,40,14692,2017,1
Jan-17,I,Sydney,Beijing,China Eastern Airlines,BJS-HGH-SYD,China,NE Asia,China,NE Asia,1,13,3406,2017,1
Jan-17,I,Sydney,Beijing,China Eastern Airlines,BJS-NKG-SYD,China,NE Asia,China,NE Asia,1,13,3406,2017,1
Jan-17,I,Sydney,Beijing,Qantas Airways,BJS-SYD,China,NE Asia,China,NE Asia,0,6,1408,2017,1
Jan-17,I,Sydney,Changsha,Hainan Airlines,CSX-SYD,China,NE Asia,China,NE Asia,0,9,2250,2017,1
Jan-17,I,Sydney,Chengdu,Air China,CTU-SYD,China,NE Asia,China,NE Asia,0,13,3536,2017,1
Jan-17,I,Sydney,Chongqing,Sichuan Airlines,CKG-SYD,China,NE Asia,China,NE Asia,0,9,2466,2017,1
Jan-17,I,Sydney,Christchurch,Air New Zealand,CHC-SYD,New Zealand,New Zealand,New Zealand,New Zealand,0,53,8770,2017,1
Jan-17,I,Sydney,Christchurch,China Airlines,CHC-SYD-TPE,New Zealand,New Zealand,New Zealand,New Zealand,0,14,4298,2017,1
Jan-17,I,Sydney,Christchurch,Emirates,CHC-SYD-DXB,New Zealand,New Zealand,New Zealand,New Zealand,0,31,15965,2017,1
Jan-17,I,Sydney,Christchurch,Jetstar,CHC-SYD,New Zealand,New Zealand,New Zealand,New Zealand,0,34,6120,2017,1
Jan-17,I,Sydney,Christchurch,Qantas Airways,CHC-SYD,New Zealand,New Zealand,New Zealand,New Zealand,0,31,5340,2017,1
Jan-17,I,Sydney,Christchurch,Virgin Australia,CHC-SYD,New Zealand,New Zealand,New Zealand,New Zealand,0,24,4224,2017,1
Jan-17,I,Sydney,Dallas,Qantas Airways,DFW-SYD,USA,N America,USA,N America,0,31,11424,2017,1
Jan-17,I,Sydney,Denpasar,Garuda Indonesia,DPS-SYD,Indonesia,SE Asia,Indonesia,SE Asia,0,31,8096,2017,1
Jan-17,I,Sydney,Denpasar,Jetstar,DPS-BNE-SYD,Indonesia,SE Asia,Indonesia,SE Asia,1,8,2680,2017,1
Jan-17,I,Sydney,Denpasar,Jetstar,DPS-SYD,Indonesia,SE Asia,Indonesia,SE Asia,0,31,10385,2017,1
Jan-17,I,Sydney,Denpasar,Qantas Airways,DPS-SYD,Indonesia,SE Asia,Indonesia,SE Asia,0,31,4894,2017,1
Jan-17,I,Sydney,Denpasar,Virgin Australia,DPS-SYD,Indonesia,SE Asia,Indonesia,SE Asia,0,42,7392,2017,1
Jan-17,I,Sydney,Doha,Qatar Airways,DOH-SYD,Qatar,Middle East,Qatar,Middle East,0,31,16027,2017,1
Jan-17,I,Sydney,Dubai,Emirates,DXB-BKK-SYD-AKL,United Arab Emirates,Middle East,United Arab Emirates,Middle East,1,31,15160,2017,1
Jan-17,I,Sydney,Dubai,Emirates,DXB-SYD,United Arab Emirates,Middle East,United Arab Emirates,Middle East,0,31,15267,2017,1
Jan-17,I,Sydney,Dubai,Emirates,DXB-SYD-CHC,United Arab Emirates,Middle East,United Arab Emirates,Middle East,0,31,15939,2017,1
Jan-17,I,Sydney,Dubai,Qantas Airways,LON-DXB-SYD,United Arab Emirates,Middle East,UK,Europe,0,31,15003,2017,1
Jan-17,I,Sydney,Fuzhou,Xiamen Airlines,FOC-SYD,China,NE Asia,China,NE Asia,0,13,3068,2017,1
Jan-17,I,Sydney,Guangzhou,China Southern Airlines,CAN-SYD,China,NE Asia,China,NE Asia,0,93,32736,2017,1
Jan-17,I,Sydney,Hangzhou,China Eastern Airlines,BJS-HGH-SYD,China,NE Asia,China,NE Asia,0,13,3406,2017,1
Jan-17,I,Sydney,Ho Chi Minh City,Vietnam Airlines,SGN-SYD,Vietnam,SE Asia,Vietnam,SE Asia,0,31,8531,2017,1
Jan-17,I,Sydney,Hong Kong,Cathay Pacific Airways,HKG-SYD,Hong Kong (SAR),NE Asia,Hong Kong (SAR),NE Asia,0,124,36580,2017,1
Jan-17,I,Sydney,Hong Kong,Qantas Airways,HKG-SYD,Hong Kong (SAR),NE Asia,Hong Kong (SAR),NE Asia,0,62,23575,2017,1
Jan-17,I,Sydney,Honiara,Solomon Airlines,HIR-SYD,Solomon Islands,Islands,Solomon Islands,Islands,0,4,544,2017,1
Jan-17,I,Sydney,Honolulu,Hawaiian Airlines,HNL-SYD,USA,N America,USA,N America,0,31,8587,2017,1
Jan-17,I,Sydney,Honolulu,Jetstar,HNL-SYD,USA,N America,USA,N America,0,27,9045,2017,1
Jan-17,I,Sydney,Honolulu,Qantas Airways,HNL-SYD,USA,N America,USA,N America,0,22,5540,2017,1
Jan-17,I,Sydney,Jakarta,Garuda Indonesia,JKT-SYD,Indonesia,SE Asia,Indonesia,SE Asia,0,20,4440,2017,1
Jan-17,I,Sydney,Jakarta,Qantas Airways,JKT-SYD,Indonesia,SE Asia,Indonesia,SE Asia,0,22,5803,2017,1
Jan-17,I,Sydney,Johannesburg,Qantas Airways,JNB-SYD,South Africa,Africa,South Africa,Africa,0,31,11185,2017,1
Jan-17,I,Sydney,Kuala Lumpur,AirAsia X,KUL-SYD,Malaysia,SE Asia,Malaysia,SE Asia,0,62,23374,2017,1
Jan-17,I,Sydney,Kuala Lumpur,Malaysia Airlines,KUL-SYD,Malaysia,SE Asia,Malaysia,SE Asia,0,62,17856,2017,1
Jan-17,I,Sydney,Kunming,China Eastern Airlines,KMG-SYD,China,NE Asia,China,NE Asia,0,13,3016,2017,1
Jan-17,I,Sydney,London,British Airways,LON-SIN-SYD,UK,Europe,UK,Europe,1,29,8613,2017,1
Jan-17,I,Sydney,London,Qantas Airways,LON-DXB-SYD,UK,Europe,UK,Europe,1,31,15003,2017,1
Jan-17,I,Sydney,Los Angeles,American Airlines,LAX-SYD,USA,N America,USA,N America,0,31,9610,2017,1
Jan-17,I,Sydney,Los Angeles,Delta Air Lines,LAX-SYD,USA,N America,USA,N America,0,31,9021,2017,1
Jan-17,I,Sydney,Los Angeles,Qantas Airways,LAX-SYD,USA,N America,USA,N America,0,10,3872,2017,1
Jan-17,I,Sydney,Los Angeles,Qantas Airways,NYC-LAX-SYD,USA,N America,USA,N America,0,28,13551,2017,1
